particle,q,rms_over_L,p95_over_L,max_over_L,first_half_rms,second_half_rms
3,95,0.014853560251382188,0.019983211619992614,0.020700419056108265,0.014854589887160218,0.014857810862774469
1,96,0.034030501357065056,0.04836284483948557,0.04983745021941363,0.034024121284925955,0.03403821789417858
3,96,0.006270201494245543,0.009556683236974832,0.010156886744353772,0.0062715487670036915,0.006274830187878826
1,97,0.04465940306731536,0.05839935849733722,0.05943187527522388,0.04465556945602019,0.044667651210249106
3,97,0.004112063172152832,0.0063078314393682,0.0067570814567148646,0.004109974627369552,0.004109091958877221
1,98,0.048460035548067694,0.05977894767092561,0.06021234780586368,0.04846243850831001,0.048462310286876
3,98,0.01311208231228484,0.01783166448428362,0.017951182582508097,0.013110466047778843,0.013111083250586122
1,99,0.04507634267919699,0.05878394541540957,0.059734015933031834,0.04508106891128896,0.045073841350477886
3,99,0.019450372051643173,0.0251230459098936,0.025704889666645747,0.019450987830337454,0.019451684536703314
1,100,0.03482338302440348,0.04922881649132246,0.05066502716218152,0.034824490436374075,0.03482209005128144
3,100,0.02187182716820355,0.02715544289681557,0.027512744667894985,0.021874064016381194,0.021874107493237892
1,101,0.018750800825618075,0.029648556299485068,0.0317132541077777,0.018748430738678983,0.018751912760071078
3,101,0.0199883770157435,0.02597422120475815,0.026779747637800146,0.01998987240833875,0.019990770528008
1,102,0.001042494409144488,0.001731450721542366,0.0018691605614593184,0.0010430895188639083,0.0010417660093853388
3,102,0.014100311153028686,0.018975027796157534,0.019556596689714444,0.01410064970345091,0.01410390009206127
1,103,0.020567735944700637,0.03222781036047608,0.03490180483961297,0.02056331618860492,0.020571770186599513
3,103,0.005328696165390359,0.00815654793087758,0.008704310564270483,0.005330191425172594,0.005333217345503939
1,104,0.0361312199067201,0.05075451353553805,0.05209788837175065,0.03612376566296922,0.03613979063970195
3,104,0.005090085422264595,0.007796543947114119,0.008324680704869296,0.005087405789099623,0.005086312124833566
1,105,0.04573043046653637,0.05920639107135199,0.060085208562686884,0.04572689445454795,0.045737561289776345
3,105,0.013906058984808817,0.018722194913159212,0.01924510135360227,0.01390348061069757,0.013903515414938273
1,106,0.04840137498578174,0.05947948850511274,0.06045868288221022,0.04840441853424311,0.04840165064512316
3,106,0.01988392986654604,0.025812376908189282,0.026580935868563072,0.019883372181111043,0.019883197520765065
1,107,0.04389394528365457,0.05773512250682374,0.05882702260502967,0.04389874273201837,0.043890411530264524
3,107,0.021874690673345108,0.02713992502396286,0.027424978486644158,0.021875525614394035,0.02187469182376673
1,108,0.032629717752556,0.04701697415673757,0.0483281313043388,0.03263121733090116,0.03262827118789357
3,108,0.019560564976009897,0.025291225610168982,0.025922484759328786,0.019560582167895236,0.019561006467711906
1,109,0.015807142573337787,0.025362112236679255,0.026099544393933753,0.01580648297896986,0.015808700571782953
3,109,0.013311823115790464,0.018029297631163815,0.018280947365778837,0.013311133074735467,0.013314107722638557
1,110,0.004311622188277472,0.007118725672027547,0.007548890545493284,0.004310392842960957,0.004309458688233625
3,110,0.004357290546907068,0.006689689279852631,0.007146683514616954,0.004358602572291425,0.0043610354044216655
1,111,0.023359588812884798,0.03603284172511688,0.038998790386083,0.02335300170316811,0.023361881343993255
3,111,0.006037981262018781,0.009211487156352526,0.00982124707120384,0.006034977420123916,0.006034002524807322
1,112,0.038076313598212355,0.05276548121309767,0.054169927571795985,0.03806797032750428,0.03808318336599784
3,112,0.014666710855079394,0.01973239539781443,0.020441888243601877,0.014663461056211897,0.014663121760444237
1,113,0.04662278500853029,0.0595964348140799,0.060750273443831423,0.046619822918323096,0.04662758635094161
3,113,0.020281032290604902,0.026376216863342086,0.02730305286328024,0.020279508292426127,0.020278562552591674
1,114,0.04815968286985059,0.05983968481203887,0.06051921341871931,0.04816349056888452,0.04815858244206637
3,114,0.0218407302412425,0.02742877835553948,0.027744874220660437,0.02184029298279709,0.02183861210759764
1,115,0.042542363550510436,0.05671673548682359,0.057686386959152514,0.04254736994382243,0.0425397691898134
3,115,0.019098217573638332,0.024660192668025584,0.02495786441161895,0.019096870862436433,0.0190967254937808
1,116,0.030301051432122764,0.04479077757214875,0.045894718920843694,0.03030305664927681,0.03030184871114486
3,116,0.012493278629023906,0.01705157027421169,0.01732517588127489,0.012491613284158567,0.012494047956446132
1,117,0.01279717838543777,0.020473937650424715,0.020767705277133366,0.012797813593373602,0.012801414838128529
3,117,0.0033530829462924735,0.005129105264092378,0.005520209858819188,0.00335400948348519,0.0033556326462614848
1,118,0.007507467908907448,0.012186355522294624,0.012727391702770933,0.007505456955758566,0.0075026732363410705
3,118,0.006960791752499804,0.010550064188893421,0.011199442434710079,0.006957835853274861,0.006957355624459466
1,119,0.02602904935034703,0.03961850309203368,0.04203062371765502,0.026022022581403157,0.026029147584358803
3,119,0.015390692223799497,0.020672237302419308,0.021482595193891174,0.015387354392520914,0.01538698073970379
1,120,0.039859532602345114,0.05449162885020701,0.055331306019273295,0.039852124619961876,0.03986447275400709
3,120,0.020638656463782906,0.02690038221160644,0.027850296549127664,0.020636804951289882,0.020635382698141313
1,121,0.04733790488097344,0.059838459083670685,0.06089281871082428,0.047336978958221865,0.047340801584598184
3,121,0.021769113622530454,0.02772072986428558,0.02793687363308998,0.02176803578163954,0.021765738483621774
1,122,0.04774120356622526,0.060009724866779086,0.06059809911907227,0.04774672478794487,0.047739695249283065
3,122,0.018603732500251848,0.024062627380228862,0.024495786127851662,0.01860161935767408,0.01860097603661367
1,123,0.041030634399333195,0.05553729489390318,0.056242929296437254,0.04103618273939651,0.04102990270852106
3,123,0.011651101032217615,0.016142888840630625,0.016647158920662965,0.011648889919861719,0.011650656693897312
1,124,0.02784750063042929,0.04190587656272358,0.04378969149194252,0.027849575862281106,0.02785102088218913
3,124,0.0023168478404104764,0.003544541989923802,0.003831864637096851,0.0023173429256138243,0.002318151935012706
1,125,0.009727162198404289,0.015608218275240957,0.016085348563470624,0.00972823205781661,0.00973358191778396
