particle,start_cycle,end_cycle,duration_cycles
1,1740.9937432648899,1748.783247801923,7.789504537033054
1,1748.783247801923,1756.6314705264126,7.848222724489688
1,1756.6314705264126,1764.526607312447,7.8951367860343
1,1764.526607312447,1772.4219845196303,7.895377207183401
1,1772.4219845196303,1780.2922280718387,7.8702435522084215
1,1780.2922280718387,1788.0899627191952,7.797734647356492
1,1788.0899627191952,1795.849849241649,7.759886522453826
1,1795.849849241649,1803.6762822635214,7.82643302187239
1,1803.6762822635214,1811.5612302063496,7.884947942828148
1,1811.5612302063496,1819.4597822630224,7.89855205667277
1,1819.4597822630224,1827.3419555844935,7.8821733214711
1,1827.3419555844935,1835.1712476368768,7.82929205238338
1,1835.1712476368768,1842.9205818691114,7.74933423223456
1,1842.9205818691114,1850.7278565080394,7.807274638927993
1,1850.7278565080394,1858.596060457471,7.868203949431518
1,1858.596060457471,1866.4947999937242,7.898739536253288
1,1866.4947999937242,1874.3850405260655,7.890240532341295
1,1874.3850405260655,1882.2389415018179,7.853900975752367
1,1882.2389415018179,1889.9997700495937,7.760828547775873
1,1889.9997700495937,1897.787810663938,7.788040614344254
1,1897.787810663938,1905.6344278457698,7.846617181831789
1,1905.6344278457698,1913.529073972648,7.894646126878115
1,1913.529073972648,1921.4247594675342,7.895685494886266
1,1921.4247594675342,1929.296004998032,7.871245530497845
1,1929.296004998032,1937.0961887430642,7.8001837450322
1,1937.0961887430642,1944.8546530511137,7.758464308049497
1,1944.8546530511137,1952.6796624155927,7.825009364479001
1,1952.6796624155927,1960.5636388846206,7.883976469027857
1,1960.5636388846206,1968.4623048189537,7.898665934333167
1,1968.4623048189537,1976.3451374996107,7.882832680656975
1,1976.3451374996107,1984.1763285218387,7.83119102222804
1,1984.1763285218387,1991.9256752104595,7.74934668862079
1,1991.9256752104595,1999.7316690863506,7.80599387589109
1,1999.7316690863506,2007.5985111040611,7.866842017710496
1,2007.5985111040611,2015.497130918585,7.898619814523954
1,2015.497130918585,2023.387817336024,7.890686417438928
1,2023.387817336024,2031.2431267607342,7.855309424710185
1,2031.2431267607342,2039.0068303197272,7.763703558993029
1,2039.0068303197272,2046.7921909827594,7.785360663032179
1,2046.7921909827594,2054.6372796118226,7.845088629063184
1,2054.6372796118226,2062.5314261893086,7.894146577486026
1,2062.5314261893086,2070.4273970492513,7.895970859942736
1,2070.4273970492513,2078.2995793551713,7.872182305919978
1,2078.2995793551713,2086.1020877593573,7.802508404186028
1,2086.1020877593573,2093.859290220769,7.7572024614114525
1,2093.859290220769,2101.6829462085275,7.823655987758684
1,2101.6829462085275,2109.5659585590865,7.883012350559056
1,2109.5659585590865,2117.464722150984,7.8987635918974775
1,2117.464722150984,2125.3481779153058,7.883455764321752
1,2125.3481779153058,2133.1811884832173,7.833010567911515
1,2133.1811884832173,2140.930663978534,7.749475495316801
1,2140.930663978534,2148.7354161936923,7.80475221515826
1,2148.7354161936923,2156.600910442909,7.865494249216681
1,2156.600910442909,2164.4993957081924,7.898485265283398
1,2164.4993957081924,2172.390507690838,7.891111982645725
1,2172.390507690838,2180.247165454501,7.856657763662952
1,2180.247165454501,2188.0137272768006,7.766561822299536
1,2188.0137272768006,2195.796522796084,7.782795519283354
1,2195.796522796084,2203.640113181414,7.843590385330117
1,2203.640113181414,2211.533738057294,7.89362487588005
1,2211.533738057294,2219.4299810707303,7.896243013436106
1,2219.4299810707303,2227.303067603555,7.8730865328248
1,2227.303067603555,2235.107854791865,7.8047871883100015
1,2235.107854791865,2242.8639096628476,7.7560548709825525
1,2242.8639096628476,2250.6862381058345,7.822328442986873
1,2250.6862381058345,2258.5682648066854,7.882026700850929
1,2258.5682648066854,2266.467113723098,7.8988489164125895
1,2266.467113723098,2274.351177861097,7.884064137998848
1,2274.351177861097,2282.1859888232398,7.83481096214291
1,2282.1859888232398,2289.9357122227348,7.749723399494997
1,2289.9357122227348,2297.7392206011036,7.803508378368861
1,2297.7392206011036,2305.6033391298256,7.864118528721974
1,2305.6033391298256,2313.501670500287,7.898331370461619
1,2313.501670500287,2321.3932018107407,7.891531310453502
1,2321.3932018107407,2329.251191117366,7.8579893066253135
1,2329.251191117366,2337.0206282125646,7.769437095198555
1,2337.0206282125646,2344.80094389142,7.780315678855459
1,2344.80094389142,2352.6430198573253,7.842075965905224
1,2352.6430198573253,2360.5360838005563,7.893063943231027
1,2360.5360838005563,2368.432593745338,7.896509944781883
1,2368.432593745338,2376.3065806370364,7.873986891698223
1,2376.3065806370364,2384.1136718159555,7.807091178919109
1,2384.1136718159555,2391.868658906402,7.7549870904463205
1,2391.868658906402,2399.689643759102,7.820984852700349
1,2399.689643759102,2407.570631445945,7.880987686842673
1,2407.570631445945,2415.4695552366848,7.8989237907399
1,2415.4695552366848,2423.3542315454824,7.88467630879768
1,2423.3542315454824,2431.190876936712,7.836645391229467
1,2431.190876936712,2438.9409817733726,7.750104836660739
1,2438.9409817733726,2446.743203711922,7.802221938549337
1,2446.743203711922,2454.6058772191022,7.862673507180261
1,2454.6058772191022,2462.5040281019446,7.898150882842401
1,2462.5040281019446,2470.395983989798,7.891955887853328
1,2470.395983989798,2478.255322414529,7.85933842473105
1,2478.255322414529,2486.0277242575876,7.77240184305856
1,2486.0277242575876,2493.805579332344,7.777855074756644
1,2493.805579332344,2501.6460843727464,7.8405050404021495
1,2501.6460843727464,2509.538528927395,7.892444554648591
1,2509.538528927395,2517.435305625648,7.896776698253234
1,2517.435305625648,2525.3102098322597,7.874904206611518
1,2525.3102098322597,2533.11968119598,7.809471363720149
1,2533.11968119598,2540.873659899063,7.7539787030832485
1,2540.873659899063,2548.693252233473,7.819592334409663
1,2548.693252233473,2556.5731182926843,7.879866059211508
1,2556.5731182926843,2564.4721058996465,7.898987606962237
1,2564.4721058996465,2572.3574104120667,7.885304512420134
1,2572.3574104120667,2580.1959590646065,7.838548652539885
1,2580.1959590646065,2587.946599542908,7.750640478301648
1,2587.946599542908,2595.7474604887702,7.800860945862041
1,2595.7474604887702,2603.6085863461403,7.861125857370098
1,2603.6085863461403,2611.5065218943137,7.897935548173336
1,2611.5065218943137,2619.3989142099417,7.892392315628058
1,2619.3989142099417,2627.259638557217,7.860724347275209
1,2627.259638557217,2635.0351366210916,7.775498063874693
1,2635.0351366210916,2642.8105157695004,7.775379148408774
1,2642.8105157695004,2650.64936745107,7.838851681569395
1,2650.64936745107,2658.541117004186,7.8917495531163695
1,2658.541117004186,2666.4381617926556,7.8970447884694295
1,2666.4381617926556,2674.314010289011,7.875848496355502
1,2674.314010289011,2682.125963383392,7.811953094380897
1,2682.125963383392,2689.878990306015,7.753026922623121
1,2689.878990306015,2697.6971216872394,7.818131381224248
1,2697.6971216872394,2705.5757623800932,7.878640692853878
1,2705.5757623800932,2713.474799940499,7.899037560405759
1,2713.474799940499,2721.3607537745534,7.885953834054362
1,2721.3607537745534,2729.201288567426,7.840534792872859
1,2729.201288567426,2736.952643667646,7.7513551002198255
1,2736.952643667646,2744.752049006649,7.799405339002988
1,2744.752049006649,2752.6115043204077,7.8594553137586445
1,2752.6115043204077,2760.509181191263,7.897676870855321
1,2760.509181191263,2768.4020234912796,7.892842300016582
1,2768.4020234912796,2776.264176963388,7.862153472108275
1,2776.264176963388,2784.042914414696,7.778737451308189
1,2784.042914414696,2791.8157973882567,7.772882973560627
1,2791.8157973882567,2799.65290326048,7.837105872223219
1,2799.65290326048,2807.5438686644175,7.890965403937571
1,2807.5438686644175,2815.4411811118484,7.897312447430977
1,2815.4411811118484,2823.318001511952,7.876820400103497
1,2823.318001511952,2831.1325396975935,7.814538185641595
1,2831.1325396975935,2838.8846822926125,7.752142595018995
1,2838.8846822926125,2846.701277308792,7.81659501617969
1,2846.701277308792,2854.578577150747,7.877299841954937
1,2854.578577150747,2862.4776465838195,7.899069433072327
1,2862.4776465838195,2870.3642692588573,7.88662267503787
1,2870.3642692588573,2878.2068668177876,7.842597558930265
1,2878.2068668177876,2885.9591399144947,7.752273096707086
1,2885.9591399144947,2893.75698700008,7.79784708558509
1,2893.75698700008,2901.6146453715305,7.857658371450725
1,2901.6146453715305,2909.512012237582,7.89736686605147
1,2909.512012237582,2917.4053151482085,7.893302910626517
1,2917.4053151482085,2925.2689323057766,7.863617157568115
1,2925.2689323057766,2933.051029074591,7.7820967688144265
1,2933.051029074591,2940.821415658007,7.770386583415984
1,2940.821415658007,2948.656691077327,7.835275419320169
1,2948.656691077327,2956.546776802813,7.890085725485733
1,2956.546776802813,2964.444351657517,7.897574854704089
1,2964.444351657517,2972.322161614759,7.87780995724188
1,2972.322161614759,2980.1393618490147,7.817200234255779
